ID;Name_lang;Pos;MapOffset;FlightMapOffset;ContinentID;ConditionID;CharacterBitNumber;Flags;UiTextureKitID;MinimapAtlasMemberID;Facing;SpecialIconConditionID;VisibilityConditionID;MountCreatureID
894;Grookin Hill, Jade Forest;1418.5699462890625,-487.7030029296875,355.9599914550781;0.009999999776482582,-0.009999999776482582;0,0;870;17197;262;6;0;4689;0;0;0;2224,0
895;Dawn's Blossom, Jade Forest;1503.7099609375,-1832.1300048828125,246.1999969482422;0.009999999776482582,-0.009999999776482582;0,0;870;0;228;3;0;4689;0;0;0;61559,61587
906;Dragon Soul Raid - Wyrmrest Temple Base;-1786.5699462890625,-2393.2900390625,45.580501556396484;0,0;0,0;967;0;0;1024;0;4689;0;0;0;31717,31717
907;Dragon Soul Raid - East Sarlac;-1768.5799560546875,-3034.75,149.94000244140625;0,0;0,0;967;0;241;1024;0;4689;0;0;0;31717,31717
918;Quest Path 2954: Quest - Valley of the Four Winds (Flyback: Chen A) PRK;516.0889892578125,-698.2689819335938,247.14199829101562;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
919;Quest Path 2955: Quest - Valley of the Four Winds (Flyback: Chen B) PRK;-44.66669845581055,-22.24650001525879,154.0500030517578;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
920;Quest Path 2956: Quest - Valley of the Four Winds (Flyback: Chen C) PRK;-203.7429962158203,481.77398681640625,187.18899536132812;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
921;Quest Path 2957: Quest - Valley of the Four Winds (Flyback: Chen D) PRK;-688.6409912109375,1415.72998046875,135.8459930419922;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
922;Quest Path 2958: Quest - Valley of the Four Winds (Flyback: Sad Panda A) PRK;-351.7619934082031,-633.4010009765625,118.35800170898438;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
923;Quest Path 2959: Quest - Valley of the Four Winds (Flyback: Sad Panda B) PRK;-1159.0899658203125,1035.2099609375,21.88409996032715;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
924;Quest Path 2960: Quest - Valley of the Four Winds (Flyback: Horde A) PRK;-894.2949829101562,123.98100280761719,13.15149974822998;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
925;Quest Path 2961: Quest - Valley of the Four Winds (Flyback: Alliance A) PRK;-1123.550048828125,-191.7050018310547,31.3927001953125;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
926;Quest Path 2962: Quest - Valley of the Four Winds (Flyback: Horde B) PRK;-1679.969970703125,1593.719970703125,16.01289939880371;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
927;Quest Path 2963: Quest - Valley of the Four Winds (Flyback: Alliance B) PRK;-1157.72998046875,1768.9599609375,16.98900032043457;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
935;Quest Path 2986: Jade Forest: -hmc (Taxi: Glassfin Village to Dawnblossom);1502.52001953125,-1831.8599853515625,246.19900512695312;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61201,61201
949;Quest Path 3002: Jade Forest: -hmc (Taxi: Serpent's Spine to Statue Top);832.3800048828125,-1861.9200439453125,172.2100067138672;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61559,61559
950;Quest Path 3003: Jade Forest: -hmc (Taxi: Statue Top to Serpent's Spine);859.6420288085938,-1916.18994140625,63.51300048828125;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61559,61559
951;Quest Path 3004: Quest - Jade Forest - Fort Grookin -> Ka Pao Rise ;522.4340209960938,-1665.8900146484375,198.89999389648438;0,0;0,0;870;0;0;1024;0;4689;0;0;0;60799,60799
963;Quest Path 3018: Quest - Jade Forest - Glassfin Village -> Ka Pao Rise ;522.4340209960938,-1665.8900146484375,198.89999389648438;0,0;0,0;870;0;0;1024;0;4689;0;0;0;60799,60799
966;Paw'Don Village, Jade Forest;-307.20001220703125,-1762.77001953125,61.59270095825195;0.009999999776482582,-0.009999999776482582;0,0;870;0;232;1;0;4689;0;0;0;0,61587
967;The Arboretum, Jade Forest;1600.6600341796875,-2530.27001953125,152.21200561523438;0.009999999776482582,-0.009999999776482582;0,0;870;0;231;3;0;4689;0;0;0;61559,61587
968;Jade Temple Grounds, Jade Forest;773.2470092773438,-2358.9599609375,120.9800033569336;0.009999999776482582,-0.009999999776482582;0,0;870;0;233;3;0;4689;0;0;0;61559,61587
969;Sri-La Village, Jade Forest;2550.760009765625,-2418.320068359375,23.950700759887695;0.009999999776482582,-0.009999999776482582;0,0;870;0;230;3;0;4689;0;0;0;61559,61587
970;Emperor's Omen, Jade Forest;2400.75,-2099.429931640625,228.03399658203125;0.009999999776482582,-0.009999999776482582;0,0;870;0;50;3;0;4689;0;0;0;61559,61587
971;Tian Monastery, Jade Forest;2505.89990234375,-1590.8900146484375,400.8680114746094;0.009999999776482582,-0.009999999776482582;0,0;870;0;3;3;0;4689;0;0;0;61559,61587
972;Pearlfin Village, Jade Forest;-186.0970001220703,-2594.610107421875,0.9446139931678772;0.009999999776482582,-0.009999999776482582;0,0;870;0;261;1;0;4689;0;0;0;0,61559
973;Honeydew Village, Jade Forest;2927.159912109375,-509.1839904785156,268.8559875488281;0,0;0,0;870;0;1;2;0;4689;0;0;0;61559,0
984;Pang's Stead, Valley of the Four Winds;543.9149780273438,-637.8140258789062,257.7749938964844;0,0;0,0;870;0;239;7;0;4689;0;0;0;61559,61587
985;Halfhill, Valley of the Four Winds;-221.3260040283203,464.5589904785156,185.44200134277344;0,0;0,0;870;0;238;3;0;4689;0;0;0;61559,61587
986;Zhu's Watch, Krasarang Wilds;-375.6839904785156,-647.9650268554688,117.51599884033203;0,0;0,0;870;0;234;3;0;4689;0;0;0;61559,61587
987;Thunder Cleft, Krasarang Wilds;-878.2760009765625,171.4029998779297,13.490099906921387;0,0;0,0;870;0;237;6;0;4689;0;0;0;2224,0
988;The Incursion, Krasarang Wilds;-1125.31005859375,-227.7469940185547,31.367300033569336;0,0;0,0;870;0;236;1;0;4689;0;0;0;0,3837
989;Stoneplow, Valley of the Four Winds;-436.5400085449219,1886.699951171875,131.1300048828125;0,0;0,0;870;0;243;3;0;4689;0;0;0;61559,61587
990;Dawnchaser Retreat, Krasarang Wilds;-1685.6800537109375,1590.3399658203125,16.138399124145508;0,0;0,0;870;0;242;2;0;4689;0;0;0;2224,0
991;Sentinel Basecamp, Krasarang Wilds;-1156.6099853515625,1770.3800048828125,16.98900032043457;0,0;0,0;870;0;240;5;0;4689;0;0;0;0,3837
992;Cradle of Chi-Ji, Krasarang Wilds;-2082.300048828125,1483.6300048828125,0.550603985786438;0,0;0,0;870;0;285;3;0;4689;0;0;0;61559,61587
993;Marista, Krasarang Wilds;-2504.090087890625,491.5830078125,2.3320400714874268;0,0;0,0;870;0;235;3;0;4689;0;0;0;61559,61587
998;Quest Path 3154: Quest - Kun-Lai Summit - Neverrest Peak -> Valley of Emperors;3575.22998046875,1217.760009765625,748.7470092773438;0,0;0,0;870;0;0;1024;0;4689;0;0;0;60799,60799
1009;Quest Path 3173: Quest - Kun-Lai Summit - Valley -> Whispercloud Rise;3622.090087890625,839.25,479.2090148925781;0,0;0,0;870;0;0;1024;0;4689;0;0;0;60799,60799
1016;Quest Path 3066: Quest - Jade Forest - Serpent's Spine -> VotFW - JLR;578.3510131835938,-715.822998046875,229.28399658203125;0,0;0,0;870;0;0;1024;0;4689;0;0;0;59101,59101
1017;Binan Village, Kun-Lai Summit;1690.1099853515625,303.9580078125,478.5870056152344;0,0;0,0;870;0;263;3;0;4689;0;0;0;61559,61587
1018;Temple of the White Tiger, Kun-Lai Summit;3504.0400390625,690.677001953125,608.1849975585938;0,0;0,0;870;0;264;3;0;4689;0;0;0;61559,61587
1019;Eastwind Rest, Kun-Lai Summit;2250.590087890625,931.5689697265625,481.14599609375;0,0;0,0;870;0;265;2;0;4689;0;0;0;2224,0
1020;Westwind Rest, Kun-Lai Summit;2103.35009765625,1463.8299560546875,487.885986328125;0,0;0,0;870;0;266;1;0;4689;0;0;0;0,541
1021;Zouchin Village, Kun-Lai Summit;4362.9599609375,932.1179809570312,110.03900146484375;0,0;0,0;870;0;267;3;0;4689;0;0;0;61559,61587
1022;One Keg, Kun-Lai Summit;3124.52001953125,1224.280029296875,654.2310180664062;0,0;0,0;870;0;268;3;0;4689;0;0;0;61559,61587
1023;Kota Basecamp, Kun-Lai Summit;2716.429931640625,2163.31005859375,589.0980224609375;0,0;0,0;870;0;269;3;0;4689;0;0;0;61559,61587
1024;Shado-Pan Fallback, Kun-Lai Summit;1880.5899658203125,2088.580078125,500.85400390625;0,0;0,0;870;0;270;3;0;4689;0;0;0;61559,61587
1025;Winter's Blossom, Kun-Lai Summit;3151.85009765625,2677.760009765625,579.7349853515625;0,0;0,0;870;0;271;3;0;4689;0;0;0;61559,61587
1029;Tavern in the Mists, The Veiled Stair;784.8989868164062,-203.6699981689453,402.1919860839844;0,0;0,0;870;0;272;3;0;4689;0;0;0;61559,61587
1030;Quest Path 3244: Jade Forest: -hmc (Taxi: Serpent's Spine to East Temple);996.7000122070312,-2435.429931640625,169.36000061035156;0,0;0,0;0;0;0;1024;0;4689;0;0;0;61559,61559
1032;Quest Path 3246: Quest - Kun-Lai Summit - GoWB - To the Wall! (NLC);3018.010009765625,3006.139892578125,540.5339965820312;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61559,61559
1038;Quest Path 3248: Quest - Kun-Lai Summit - GoWB - Back from the Wall (NLC);3107.360107421875,2846.570068359375,479.1400146484375;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61559,61559
1046;Jade Forest - Cliff path 04 Start;3377.1201171875,-473.2120056152344,7.51540994644165;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
1047;Jade Forest - Cliff path 04 End;3279.919921875,-502.6130065917969,232.93600463867188;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
1048;Quest Path 3263: Jade forest - Cliff path 04;3284.8798828125,-513.5020141601562,233.4320068359375;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
1049;Quest Path 3264: Jade Forest - Cliff Path 01;3371.580078125,-736.6719970703125,206.2729949951172;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
1050;Quest Path 3265: Jade Forest - Cliff Path 02;1612.0999755859375,-2627.389892578125,149.89199829101562;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
1051;Quest Path 3266: Jade Forest - Cliff Path 03;2230.3701171875,-145.3719940185547,304.1510009765625;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61588,61588
1052;Grassy Cline, Valley of the Four Winds;460.5400085449219,-100.46700286865234,179.53500366210938;0,0;0,0;870;0;273;3;0;4689;0;0;0;61559,61587
1053;Longying Outpost, Townlong Steppes;2363.22998046875,2994.389892578125,420.5679931640625;0,0;0,0;870;0;274;3;0;4689;0;0;0;61559,61587
1054;Gao-Ran Battlefront, Townlong Steppes;1440.719970703125,2804.489990234375,301.9219970703125;0,0;0,0;870;0;275;3;0;4689;0;0;0;61559,61587
1055;Rensai's Watchpost, Townlong Steppes;1531.72998046875,3963.699951171875,227.66600036621094;0,0;0,0;870;0;276;3;0;4689;0;0;0;61559,61587
1056;Shado-Pan Garrison, Townlong Steppes;1803.3199462890625,4204.22998046875,157.50799560546875;0,0;0,0;870;0;277;3;0;4689;0;0;0;61559,61587
1057;Shrine of Seven Stars, Vale of Eternal Blossoms;896.4530029296875,334.35101318359375,506.0849914550781;0,0;0,0;870;0;278;1;0;4689;0;0;0;0,61587
1058;Shrine of Two Moons, Vale of Eternal Blossoms;1580.1600341796875,894.1669921875,473.9639892578125;0,0;0,0;870;0;279;2;0;4689;0;0;0;61559,0
1070;Klaxxi'vess, Dread Wastes;172.66299438476562,3152.25,215.5399932861328;0,0;0,0;870;0;280;3;0;4689;0;0;0;61559,61587
1071;Soggy's Gamble, Dread Wastes;-1086.2099609375,3136.18994140625,0.9830999970436096;0,0;0,0;870;0;281;3;0;4689;0;0;0;61559,61587
1072;The Sunset Brewgarden, Dread Wastes;982.677001953125,3451.860107421875,256.7699890136719;0,0;0,0;870;0;282;3;0;4689;0;0;0;61559,61587
1073;Serpent's Spine, Vale of Eternal Blossoms;611.364990234375,2125.030029296875,368.3550109863281;0,0;0,0;870;0;283;3;0;4689;0;0;0;61559,61587
1076;Quest Path 3375: Jade Forest: JSB - East Temple -> Grookin' Hill;1466.1800537109375,-504.552001953125,344.6029968261719;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61587,61587
1079;Quest Path 3377: Jade Forest: JSB - East Temple -> Glassfin Village;-267.6650085449219,-2614.800048828125,1.4632799625396729;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61587,61587
1080;Serpent's Overlook, Jade Forest;465.8559875488281,-1558.56005859375,154.88600158691406;0,0;0,0;870;0;284;3;0;4689;0;0;0;61559,61587
1090;The Briny Muck, Dread Wastes;-570.405029296875,3859.7900390625,0.734358012676239;0,0;0,0;870;0;286;3;0;4689;0;0;0;61559,61587
1091;Quest Path 3448: Dread Wastes: Klaxxi'vess -> Briny Muck Quest Path;-567.3460083007812,3856.72998046875,1.2527799606323242;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61559,61559
1092;Quest Path 3449: Dread Wastes: Klaxxi'vess -> Lake of Stars Quest Path;-766.2739868164062,2839.239990234375,149.4759979248047;0,0;0,0;870;0;0;1024;0;4689;0;0;0;61559,61559
1104;Test - Spy Quest H01a - PRK;4777.0498046875,-5133.39990234375,705.1229858398438;0,0;0,0;1;0;0;1024;0;4689;0;0;0;0,0
1105;Test - Spy Quest H01b - PRK;1567.3800048828125,-11797.2998046875,371.8810119628906;0,0;0,0;1;0;0;1024;0;4689;0;0;0;0,0
1114;Quest Path 3481: Quest - Kun-Lai Summit: JLR - Zouchin Village -> Isle of Reckoning;4810.14990234375,53.444400787353516,1.7813199758529663;0,0;0,0;870;0;0;1024;0;4689;0;0;0;60799,60799
1115;The Lion's Redoubt, Dread Wastes;234.406005859375,2198.030029296875,271.47698974609375;0,0;0,0;870;0;288;1;0;4689;0;0;0;0,61587
1116;Quest Path 3482: Quest - Kun-Lai Summit: JLR - Isle of Reckoning - Zouchin;4387.39990234375,838.8870239257812,98.7426986694336;0,0;0,0;870;0;0;1024;0;4689;0;0;0;60799,60799
1117;Serpent's Spine, Kun-Lai Summit;2123.14990234375,2584.929931640625,542.25;0,0;0,0;870;0;287;2;0;4689;0;0;0;61559,0
1130;Quest Path 3506: Jade Forest: -hmc (Taxi: Serpent's Spine to Statue Top) NEW (Tab 870);832.3800048828125,-1861.9200439453125,172.2100067138672;0,0;0,0;0;0;0;1024;0;4689;0;0;0;61559,61559
1131;Quest Path 3507: Jade Forest: -hmc (Taxi: Statue Top to Serpent's Spine) NEW (Tab 870);859.6420288085938,-1916.18994140625,63.51300048828125;0,0;0,0;0;0;0;1024;0;4689;0;0;0;61559,61559
1190;Lion's Landing, Krasarang Wilds;-1193.56005859375,-1193.699951171875,37.21189880371094;0,0;0,0;870;19486;290;1;0;4689;0;0;0;0,541
1195;Domination Point, Krasarang Wilds;-1752.18994140625,2492.02001953125,34.51319885253906;0,0;0,0;870;0;291;2;0;4689;0;0;0;20413,0
1221;Beeble's Wreck, Isle Of Giants;5753.759765625,1255.550048828125,1.5147600173950195;0,0;0,0;870;0;292;1;0;4689;0;0;0;0,541
1222;Bozzle's Wreck, Isle Of Giants;5799.64013671875,1080.5699462890625,1.1350500583648682;0,0;0,0;870;0;293;2;0;4689;0;0;0;2224,0
1284;Quest Path 3877: Garrosh Raid - Siege Engineer - Pipe Transfer;1989.4200439453125,-5508.5498046875,-250.0800018310547;0,0;0,0;0;0;0;1024;0;4689;0;0;0;18392,18392
1292;Quest Path 3886: Timeless Isle 5.4 - Vignette - Source of Water - Bubble Down (RKS) [REUSEME];-597.5659790039062,-5239.52978515625,10.430800437927246;0,0;0,0;870;0;0;1024;0;4689;0;0;0;71886,71886
1293;Tushui Landing, Timeless Isle;-901.3699951171875,-4639.1201171875,4.961009979248047;0,0;0,0;870;0;297;1;0;4689;0;0;0;0,61587
1294;Huojin Landing, Timeless Isle;-404.95001220703125,-4608.56005859375,4.333499908447266;0,0;0,0;870;0;298;2;0;4689;0;0;0;61559,0
1350;Shadowmoon Valley 6.0 - Observatory (JP3);966.9180297851562,-1029.6500244140625,116.26100158691406;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;0,0
1351;Shadowmoon Valley 6.0 - Ironhorde POI (JP3);966.9180297851562,-1029.6500244140625,116.26100158691406;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;0,0
1381;Embaari Village, Shadowmoon Valley;918.2639770507812,-792.3610229492188,-28.833799362182617;0,0;0,0;1116;0;299;1;0;4689;0;0;0;0,81930
1382;Twilight Glade, Shadowmoon Valley;195.23599243164062,-459.20001220703125,-3.95986008644104;0,0;0,0;1116;0;300;1;0;4689;0;0;0;0,81930
1383;Path of the Light, Shadowmoon Valley;602.697998046875,-1710.449951171875,26.483699798583984;0,0;0,0;1116;0;301;1;0;4689;0;0;0;0,81930
1384;Exile's Rise, Shadowmoon Valley;1526.3800048828125,-788.8909912109375,43.064701080322266;0,0;0,0;1116;0;302;3;0;4689;0;0;0;69066,82757
1386;Wor'gol, Frostfire Ridge;5988.68017578125,6180.85986328125,71.12470245361328;0,0;0,0;1116;0;312;2;0;4689;0;0;0;82757,0
1387;Bladespire Citadel, Frostfire Ridge;6754.56005859375,6012.5400390625,250.03399658203125;0,0;0,0;1116;0;313;2;0;4689;0;0;0;82757,0
1388;Throm'Var, Frostfire Ridge;7879.56982421875,5560.169921875,111.11699676513672;0,0;0,0;1116;0;314;2;0;4689;0;0;0;82757,0
1389;Bloodmaul Slag Mines, Frostfire Ridge;7399.4501953125,4358.41015625,126.40599822998047;0,0;0,0;1116;0;316;3;0;4689;0;0;0;82757,85795
1390;Stonefang Outpost, Frostfire Ridge;6157.56005859375,5052.43994140625,134.31500244140625;0,0;0,0;1116;0;317;2;0;4689;0;0;0;82757,0
1395;Thunder Pass, Frostfire Ridge;5789.56982421875,2394.889892578125,201.35400390625;0,0;0,0;1116;0;330;10;0;4689;0;0;0;82757,0
1396;Darkspear's Edge, Frostfire Ridge;6600,4342.5498046875,91.11150360107422;0,0;0,0;1116;0;319;2;0;4689;0;0;0;69066,0
1408;Warspear, Ashran;5356.22998046875,-3942.239990234375,32.73310089111328;0,0;0,0;1116;0;328;2;0;4689;0;0;0;69066,0
1420;Stormshield (Alliance), Ashran;3685.14990234375,-3840.469970703125,44.98189926147461;0,0;0,0;1116;0;329;5;0;4689;0;0;0;0,69067
1421;Shadowmoon Valley 6.0:Jp3 - Darktide Roost - Bottom Of Hill;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
1422;Shadowmoon Valley 6.0:JP3 - Darktide Roost - Top of Hill;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
1432;Frostwall Garrison, Frostfire Ridge;5578.93994140625,4564.83984375,136.87399291992188;0,0;0,0;1116;0;342;2;0;4689;0;0;0;69066,0
1440;Zangarra, Talador;3418.780029296875,1040.1500244140625,178.0850067138672;0,0;0,0;1116;0;343;3;0;4689;0;0;0;69066,69067
1441;Frostwolf Overlook, Talador;4008.860107421875,2166.8701171875,119.80500030517578;0,0;0,0;1116;0;344;2;0;4689;0;0;0;69066,0
1442;Beastwatch, Gorgrond;5815.509765625,1304.3399658203125,109.125;0,0;0,0;1116;0;345;2;0;4689;0;0;0;84351,0
1443;Vol'jin's Pride, Talador;3258.830078125,1609.27001953125,162.39599609375;0,0;0,0;1116;0;346;2;0;4689;0;0;0;69066,0
1445;Durotan's Grasp, Talador;2808.7900390625,2525.739990234375,120.93900299072266;0,0;0,0;1116;0;347;2;0;4689;0;0;0;69066,0
1447;Fort Wrynn (Alliance), Talador;3576.81005859375,1669.4000244140625,172.79200744628906;0,0;0,0;1116;0;349;1;0;4689;0;0;0;0,69067
1448;Redemption Rise, Talador;3407.72998046875,2062,160.3979949951172;0,0;0,0;1116;0;352;1;0;4689;0;0;0;0,81930
1450;Shattrath City, Talador;2727.159912109375,2777,242.93299865722656;0,0;0,0;1116;0;355;3;0;4689;0;0;0;82762,82762
1451;Anchorite's Sojourn, Talador;2171.820068359375,1059.219970703125,112.51699829101562;0,0;0,0;1116;0;357;1;0;4689;0;0;0;0,81930
1452;Retribution Point, Talador;1378.4000244140625,3318.52001953125,138.13400268554688;0,0;0,0;1116;0;358;3;0;4689;0;0;0;82762,82762
1453;Exarch's Refuge, Talador;1696.5,2561.35009765625,133.65899658203125;0,0;0,0;1116;0;359;1;0;4689;0;0;0;0,82762
1454;Exarch's Refuge, Talador;1731.0899658203125,2581.530029296875,133.65899658203125;0,0;0,0;1116;0;371;2;0;4689;0;0;0;69066,0
1462;Terokkar Refuge, Talador;2158.64990234375,1634.469970703125,131.81700134277344;0,0;0,0;1116;0;373;3;0;4689;0;0;0;87455,87455
1463;Quest Path 4263: Draenor Zone Breadcrumb - Frostfire Garrison > Talador Start Loc (CSA);3305.77001953125,1541.469970703125,158.3560028076172;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69066,69066
1464;Quest Path 4266: Draenor Zone Breadcrumb - Shadowmoon Garrison > Talador Start Loc (CSA);3611.43994140625,1762.050048828125,183.20899963378906;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69067,69067
1465;Quest Path 4269: Draenor Zone Breadcrumb - Shadowmoon Garrison > Nagrand Start Loc (ELM);2196.760009765625,4141.93994140625,200.76300048828125;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69067,69067
1466;Quest Path 4270: Draenor Zone Breadcrumb - Frostfire Ridge Garrison > Nagrand Start Loc (ELM);2195.81005859375,4140.1298828125,201.98899841308594;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69066,69066
1467;The Draakorium, Shadowmoon Valley;128.56900024414062,-1555.75,31.48259925842285;0,0;0,0;1116;0;318;1;0;4689;0;0;0;0,81930
1468;Elodor (Alliance), Shadowmoon Valley;1240.199951171875,-1666.4300537109375,44.88349914550781;0,0;0,0;1116;0;341;1;0;4689;0;0;0;0,81930
1475;Socrethar's Rise, Shadowmoon Valley;-799.6740112304688,-671.4240112304688,107.10199737548828;0,0;0,0;1116;0;374;3;0;4689;0;0;0;85795,69067
1476;Lunarfall (Alliance), Shadowmoon Valley;1866.56005859375,219.4669952392578,77.52790069580078;0,0;0,0;1116;0;376;1;0;4689;0;0;0;0,69067
1477;Quest Path 4316: Frostfire Ridge - Garrison - Max-Level Chapter - Sargerei - Taxi Path to Shadowmoon (HMC);-800.4400024414062,-669.3400268554688,107.41999816894531;0,0;0,0;0;0;0;1024;0;4689;0;0;0;82757,82757
1487;Axefall, Spires of Arak;-368.20098876953125,2285.550048828125,33.983001708984375;0,0;0,0;1116;0;375;2;0;4689;0;0;0;69066,0
1488;Quest Path 4333: Shadowmoon Valley 6.0:JP3 - Darktide Roost - Taxi Path to Darktide Roost;-1072.06005859375,-1710.56005859375,7.360139846801758;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;541,541
1489;Quest Path 4334: Frostfire Ridge:JP3 - Darktide Roost - Taxi to Darktide Roost;-1069.6099853515625,-1588.72998046875,1.4420499801635742;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;82757,82757
1490;Quest Path 4337: Spires of Arak 6.0 - Horde Garrison Outpost > Shadow's Defiance;438.57598876953125,1507.949951171875,129.44000244140625;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69066,69066
1493;Southport, Spires of Arak;-1117.449951171875,2316.969970703125,1.960729956626892;0,0;0,0;1116;0;311;1;0;4689;0;0;0;0,69067
1494;Quest Path 4341: Spires of Arak 6.0 - Alliance Garrison Outpost > Shadow's Defiance;438.0780029296875,1507.5999755859375,129.218994140625;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69067,69067
1495;Quest Path 4342: Shadowmoon Valley 6.0:JP3 - A - Broken Precipice - Taxi Path to Broken Precipice ;3860.590087890625,6933.58984375,13.850199699401855;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69067,69067
1496;Quest Path 4345: Spires of Arak 6.0 - Shattered Hand Poison Camp > Horde Garrison Outpost;-368.8089904785156,2286.1201171875,34.029701232910156;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69066,69066
1497;Quest Path 4346: Spires of Arak 6.0 - Shattered Hand Poison Camp > Alliance Garrison Outpost;-1114.3399658203125,2312.93994140625,3.057039976119995;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69067,69067
1498;Quest Path 4353: Frostfire Ridge:JP3 - Broken Precipice - Taxi to Nagrand / Broken Precipice;3867.389892578125,6929.35986328125,15.299099922180176;0,0;0,0;1116;0;0;1024;0;4689;0;0;0;69066,69066
